Facility Id,Hospital Name,Indicator Name,Year,Infections observed,Infections predicted,Denominator,Indicator value,Indicator Lower confidence limit,Indicator Upper confidence limit,Indicator units,Comparison results,Location 1
1445,Harlem Hospital Center,CDI Possibly-My-Hospital Associated,2011,4,,65498,0.61,0.02,0.16,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Coronary ICU,2011,0,0.35,244,0,0,12.28,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Medical Surgical ICU,2011,3,2.13,1664,1.8,0.37,5.27,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Neonatal ICU Level 3,2011,0,1.55,633,0,0,4.51,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Overall Standardized Infection Ratio,2011,3,4.3,,0.7,0.14,2.04,,Not significantly different than NYS 2011 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Pediatric ICU,2011,0,0.27,127,0,0,23.59,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Colon,2011,1,3.15,55,1.57,0.04,8.77,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Hip,2011,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Overall Standardized Infection Ratio,2011,1,3.27,,0.31,0.01,1.7,,Not significantly different than NYS 2011 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Community Onset Not-My-Hospital,2012,4,,11654,0.03,0.01,0.09,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Hospital Onset,2012,23,29.28,47338,9.82,5.35,16.44,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2012 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Possibly-My-Hospital Associated,2012,2,,68437,0.29,0,0.11,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Coronary ICU,2012,0,0.2,154,0,0,19.45,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Medical Surgical ICU,2012,0,1.06,1090,0,0,2.75,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Neonatal ICU Level 3,2012,0,0.59,265,0,0,12.86,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Overall Standardized Infection Ratio,2012,0,1.92,,0,0,1.56,,Not significantly different than NYS 2012 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Pediatric ICU,2012,,,,,,,# CLABSI per 1000 line days,"Not compared, less than 50 central line days","(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Colon,2012,5,2.26,48,10.32,3.35,24.09,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Hip,2012,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Hysterectomy,2012,0,1.08,57,0,0,4.6,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Overall Standardized Infection Ratio,2012,5,3.49,,1.43,0.46,3.34,,Not significantly different than NYS 2012 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Community Onset Not-My-Hospital,2013,10,,12194,0.08,0.04,0.15,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Hospital Onset,2013,18,28.29,46794,7.17,3.56,12.79,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2013 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Possibly-My-Hospital Associated,2013,3,,68860,0.44,0.01,0.13,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Coronary ICU,2013,0,0.12,127,0,0,23.59,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Medical Surgical ICU,2013,0,1.6,1743,0,0,1.72,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Neonatal ICU Level 3,2013,0,0.72,614,0,0,4.44,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Overall Standardized Infection Ratio,2013,0,2.54,,0,0,1.18,,Not significantly different than NYS 2013 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Pediatric ICU,2013,0,0.1,75,0,0,39.94,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Colon,2013,3,1.87,29,11.05,2.28,32.29,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Hip,2013,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Hysterectomy,2013,0,0.85,40,0,0,5.45,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Overall Standardized Infection Ratio,2013,3,2.76,,1.09,0.22,3.18,,Not significantly different than NYS 2013 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Community Onset Not-My-Hospital,2014,12,,11204,0.11,0.06,0.19,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Hospital Onset,2014,24,29.45,45741,8.62,4.76,14.27,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2014 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Possibly-My-Hospital Associated,2014,1,,66026,0.15,0,0.08,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Coronary ICU,2014,0,0.19,230,0,0,13.02,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Medical Surgical ICU,2014,0,2.04,2351,0,0,1.27,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Neonatal ICU Level 3,2014,0,0.91,658,0,0,4.15,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Overall Standardized Infection Ratio,2014,0,3.19,,0,0,0.94,,Significantly lower than NYS 2014 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Pediatric ICU,2014,0,0.06,90,0,0,33.29,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CRE Admission Prevalence Rate- Bloodstream Infections,2014,0,,12193,0,,,"# admission prevalent CRE BSIs per 1,0000 admissions",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CRE Admission Prevalence Rate- all body sites,2014,6,,12193,0.49,,,"# admission prevalent CRE infections per 1,0000 admissions",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CRE Hospital Onset Infection Rate- Bloodstream Infections,2014,0,,70453,0,0,0.52,"# hospital onset blood stream CRE infections per 10,000 patient days",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CRE Hospital Onset Infection Rate- all body sites,2014,2,,70453,0.28,,,"# hospital onset CRE infections per 10,000 patient days",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Colon,2014,3,2.92,37,6.77,1.4,19.78,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Hip,2014,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Hysterectomy,2014,0,0.63,36,0,0,6.35,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Overall Standardized Infection Ratio,2014,3,3.67,,0.82,0.17,2.39,,Not significantly different than NYS 2014 average,"(40.814482, -73.940409)"
1446,NYU Hospital for Joint Diseases,SSI Hip,2008,8,8.39,707,1.07,0.46,2.11,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.734127, -73.98307)"
1446,NYU Hospital for Joint Diseases,SSI Overall Standardized Infection Ratio,2008,8,8.39,,0.95,0.41,1.88,,Not significantly different than NYS 2008 average,"(40.734127, -73.98307)"
1446,NYU Hospital for Joint Diseases,SSI Hip,2009,16,11.63,889,1.57,0.9,2.55,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,SSI Overall Standardized Infection Ratio,2009,16,11.63,,1.38,0.79,2.23,,Not significantly different than NYS 2009 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Community Onset Not-My-Hospital,2010,2,,8408,0.02,0,0.09,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Hospital Onset,2010,21,14.9,17325,17.67,9.31,30.24,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2010 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Possibly-My-Hospital Associated,2010,0,,32166,0,0,0.09,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,SSI Hip,2010,11,11.4,1082,1.06,0.53,1.9,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,SSI Overall Standardized Infection Ratio,2010,11,11.4,,0.96,0.48,1.73,,Not significantly different than NYS 2010 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Community Onset Not-My-Hospital,2011,2,,6369,0.03,0,0.11,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Hospital Onset,2011,21,20.66,19998,13.05,6.88,22.33,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2011 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Possibly-My-Hospital Associated,2011,0,,31478,0,0,0.1,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,SSI Hip,2011,10,13.14,1117,0.88,0.42,1.62,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,SSI Overall Standardized Infection Ratio,2011,10,13.14,,0.76,0.37,1.4,,Not significantly different than NYS 2011 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Community Onset Not-My-Hospital,2012,3,,5812,0.05,0.01,0.15,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Hospital Onset,2012,5,18.59,19525,3.36,0.73,9.52,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly lower than NYS 2012 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Possibly-My-Hospital Associated,2012,0,,30019,0,0,0.1,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,SSI Hip,2012,12,9.06,1118,1.44,0.75,2.52,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,SSI Overall Standardized Infection Ratio,2012,12,9.06,,1.32,0.68,2.31,,Not significantly different than NYS 2012 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Community Onset Not-My-Hospital,2013,1,,5309,0.02,0,0.1,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Hospital Onset,2013,12,17.16,22036,7.88,3.25,15.86,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2013 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Possibly-My-Hospital Associated,2013,3,,31649,0.95,0.02,0.28,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,SSI Hip,2013,16,9.06,1358,1.58,0.91,2.57,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2013 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,SSI Overall Standardized Infection Ratio,2013,16,9.06,,1.77,1.01,2.87,,Significantly higher than NYS 2013 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Community Onset Not-My-Hospital,2014,2,,5918,0.03,0,0.12,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Hospital Onset,2014,12,16.78,24658,7.57,3.12,15.22,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2014 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CDI Possibly-My-Hospital Associated,2014,1,,35374,0.28,0,0.16,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CRE Admission Prevalence Rate- Bloodstream Infections,2014,0,,5918,0,,,"# admission prevalent CRE BSIs per 1,0000 admissions",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CRE Admission Prevalence Rate- all body sites,2014,0,,5918,0,,,"# admission prevalent CRE infections per 1,0000 admissions",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CRE Hospital Onset Infection Rate- Bloodstream Infections,2014,0,,35374,0,0,1.04,"# hospital onset blood stream CRE infections per 10,000 patient days",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,CRE Hospital Onset Infection Rate- all body sites,2014,1,,35374,0.28,,,"# hospital onset CRE infections per 10,000 patient days",Not compared,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,SSI Hip,2014,20,11.97,1560,1.56,0.96,2.42,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2014 average,"(40.734279, -73.983453)"
1446,NYU Hospital for Joint Diseases,SSI Overall Standardized Infection Ratio,2014,20,11.97,,1.67,1.02,2.58,,Significantly higher than NYS 2014 average,"(40.734279, -73.983453)"
1447,Hospital for Special Surgery,SSI Hip,2008,4,25.96,3617,0.17,0.05,0.44,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2008 average,"(40.765381, -73.954185)"
1447,Hospital for Special Surgery,SSI Overall Standardized Infection Ratio,2008,4,25.96,,0.15,0.04,0.39,,Significantly lower than NYS 2008 average,"(40.765381, -73.954185)"
1447,Hospital for Special Surgery,SSI Hip,2009,15,29.9,3932,0.57,0.32,0.94,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2009 average,"(40.76536, -73.95408)"
1447,Hospital for Special Surgery,SSI Overall Standardized Infection Ratio,2009,15,29.9,,0.5,0.28,0.83,,Significantly lower than NYS 2009 average,"(40.76536, -73.95408)"
1447,Hospital for Special Surgery,CDI Community Onset Not-My-Hospital,2010,1,,13530,0.01,0,0.04,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.76536, -73.95408)"
1447,Hospital for Special Surgery,CDI Hospital Onset,2010,14,29.02,29539,6.05,2.69,11.6,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly lower than NYS 2010 average,"(40.76536, -73.95408)"
1447,Hospital for Special Surgery,CDI Possibly-My-Hospital Associated,2010,0,,53515,0,0,0.06,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.76536, -73.95408)"
1447,Hospital for Special Surgery,SSI Hip,2010,12,24.82,3828,0.53,0.28,0.93,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2010 average,"(40.76536, -73.95408)"
1447,Hospital for Special Surgery,SSI Overall Standardized Infection Ratio,2010,12,24.82,,0.48,0.25,0.84,,Significantly lower than NYS 2010 average,"(40.76536, -73.95408)"
1447,Hospital for Special Surgery,CDI Community Onset Not-My-Hospital,2011,8,,13284,0.06,0.03,0.12,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.76536, -73.95408)"
1447,Hospital for Special Surgery,CDI Hospital Onset,2011,20,36.28,29117,7.07,3.66,12.26,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly lower than NYS 2011 average,"(40.76536, -73.95408)"
1447,Hospital for Special Surgery,CDI Possibly-My-Hospital Associated,2011,1,,52664,0.19,0,0.11,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.76536, -73.95408)"
1447,Hospital for Special Surgery,SSI Hip,2011,11,29.19,4068,0.44,0.22,0.78,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2011 average,"(40.76536, -73.95408)"
